9.999999999999999547e-07
1.025963062876506147e-06
1.052600206386941586e-06
1.079928931729189114e-06
1.107967194485832079e-06
1.136733416421373843e-06
1.166246497585747373e-06
1.196525828732071295e-06
1.227591304056805538e-06
1.259463334270684572e-06
1.292162860009008245e-06
1.325711365590108061e-06
1.360130893131022921e-06
1.395444057029662094e-06
1.431674058822969917e-06
1.468844702430853446e-06
1.506980409795888582e-06
1.546106236929085317e-06
1.586247890372233316e-06
1.627431744087692721e-06
1.669684856786663419e-06
1.713034989707365605e-06
1.757510624854792940e-06
1.803140983714025538e-06
1.849956046449397863e-06
1.897986571602136207e-06
1.947264116299406489e-06
1.997821056988052390e-06
2.049690610706640699e-06
2.102906856909801588e-06
2.157504759859186700e-06
2.213520191595771783e-06
2.270989955508588682e-06
2.329951810515371721e-06
2.390444495871011772e-06
2.452507756620108581e-06
2.516182369710355327e-06
2.581510170783901485e-06
2.648534081664303794e-06
2.717298138557123674e-06
2.787847520982695249e-06
2.860228581460080739e-06
2.934488875961708512e-06
3.010677195158710045e-06
3.088843596477478545e-06
3.169039436988516645e-06
3.251317407149183509e-06
3.335731565422469685e-06
3.422337373794686501e-06
3.511191734215127549e-06
3.602353025982030704e-06
3.695881144098973946e-06
3.791837538627309068e-06
3.890285255060186167e-06
3.991288975744858475e-06
4.094915062380427237e-06
4.201231599618962196e-06
4.310308439798633336e-06
4.422217248838260735e-06
4.537031553323417864e-06
4.654826788815046516e-06
4.775680349412296299e-06
4.899671638602182509e-06
5.026882121429443947e-06
5.157395378020901300e-06
5.291297158499459456e-06
5.428675439323859403e-06
5.569620481091168774e-06
5.714224887840014886e-06
5.862583667893501742e-06
6.014794296281798599e-06
6.170956778785412566e-06
6.331173717641219926e-06
6.495550378954421798e-06
6.664194761860728225e-06
6.837217669484201285e-06
7.014732781737377919e-06
7.196856730011513747e-06
7.383709173806008870e-06
7.575412879347384468e-06
7.772093800249359771e-06
7.973881160267352671e-06
8.180907538201143982e-06
8.393308955002359988e-06
8.611224963143028133e-06
8.834798738304850514e-06
9.064177173448734830e-06
9.299510975326777019e-06
9.540954763499943534e-06
9.788667171926593487e-06
1.004281095318851400e-05
1.030355308542301236e-05
1.057106488203126883e-05
1.084552210423507144e-05
1.112710507655586361e-05
1.141599880529197337e-05
1.171239310007188667e-05
1.201648269856340966e-05
1.232846739442065846e-05
1.264855216855295797e-05
1.297694732380186580e-05
1.331386862311484149e-05
1.365953743130631356e-05
1.401418086049930817e-05
1.437803191934317930e-05
1.475132966610549832e-05
1.513431936573866433e-05
1.552725265102446300e-05
1.593038768790243980e-05
1.634398934509053461e-05
1.676832936811009972e-05
1.720368655782826987e-05
1.765034695363690417e-05
1.810860402138629002e-05
1.857875884619933216e-05
1.906112033029060872e-05
1.955600539592263469e-05
2.006373919363026710e-05
2.058465531585230768e-05
2.111909601610898593e-05
2.166741243387019248e-05
2.222996482526195465e-05
2.280712279976274972e-05
2.339926556304518780e-05
2.400678216612259124e-05
2.463007176096421904e-05
2.526954386274699087e-05
2.592561861891611949e-05
2.659872708523135590e-05
2.728931150898024116e-05
2.799782561954445808e-05
