,-15.0,-14.84949505050505,-14.6989901010101,-14.54848515151515,-14.397980202020202,-14.247475252525252,-14.096970303030302,-13.946465353535354,-13.795960404040404,-13.645455454545454,-13.494950505050504,-13.344445555555556,-13.193940606060606,-13.043435656565656,-12.892930707070706,-12.742425757575758,-12.591920808080808,-12.441415858585858,-12.290910909090908,-12.14040595959596,-11.98990101010101,-11.83939606060606,-11.688891111111111,-11.538386161616161,-11.387881212121211,-11.237376262626261,-11.086871313131313,-10.936366363636363,-10.785861414141413,-10.635356464646463,-10.484851515151515,-10.334346565656565,-10.183841616161615,-10.033336666666665,-9.882831717171717,-9.732326767676767,-9.581821818181817,-9.431316868686869,-9.280811919191919,-9.130306969696969,-8.979802020202019,-8.82929707070707,-8.67879212121212,-8.52828717171717,-8.377782222222221,-8.227277272727273,-8.076772323232323,-7.926267373737374,-7.775762424242425,-7.625257474747475,-7.4747525252525255,-7.324247575757576,-7.1737426262626265,-7.023237676767677,-6.872732727272727,-6.722227777777778,-6.571722828282828,-6.421217878787879,-6.270712929292929,-6.12020797979798,-5.96970303030303,-5.819198080808081,-5.668693131313131,-5.518188181818182,-5.367683232323232,-5.217178282828283,-5.066673333333333,-4.916168383838384,-4.765663434343435,-4.615158484848485,-4.464653535353536,-4.314148585858586,-4.163643636363637,-4.013138686868687,-3.8626337373737374,-3.712128787878788,-3.561623838383839,-3.4111188888888893,-3.2606139393939397,-3.11010898989899,-2.9596040404040407,-2.809099090909091,-2.6585941414141416,-2.508089191919192,-2.3575842424242426,-2.207079292929293,-2.0565743434343435,-1.9060693939393938,-1.7555644444444445,-1.605059494949495,-1.4545545454545454,-1.304049595959596,-1.1535446464646464,-1.0030396969696969,-0.8525347474747476,-0.702029797979798,-0.5515248484848485,-0.401019898989899,-0.2505149494949495,-0.10001,-0.1,-0.09771808272983899,-0.09548823692395657,-0.09330927435461664,-0.09118003390845682,-0.08909938096776107,-0.08706620680585117,-0.08507942799627444,-0.08313798583547334,-0.08124084577862965,-0.07938699688838223,-0.07757545129612414,-0.07580524367559262,-0.07407543072847163,-0.07238509068173248,-0.07073332279644438,-0.06911924688779365,-0.06754200285605587,-0.06600075022827089,-0.06449466771037621,-0.06302295274956024,-0.06158482110660261,-0.060179506437973276,-0.05880625988746757,-0.05746434968715974,-0.05615306076746272,-0.05487169437608599,-0.05361956770568817,-0.052396013530026445,-0.05120037984840887,-0.05003202953825999,-0.04889034001561443,-0.04777470290335773,-0.0466845237070379,-0.04561922149807459,-0.044578228604197065,-0.04356099030694608,-0.042566964546078716,-0.04159562163071843,-0.040646443957096275,-0.03971892573273302,-0.03881257270691536,-0.03792690190732246,-0.03706144138266228,-0.03621572995118075,-0.03538931695490988,-0.034581762019523773,-0.03379263481967431,-0.03302151484968176,-0.032267991199458085,-0.031531662335543616,-0.030812135887140022,-0.030109028437025925,-0.02942196531724374,-0.02875058040944877,-0.02809451594981406,-0.027453422338387143,-0.026826957952797246,-0.026214788966213532,-0.02561658916945727,-0.025032039797173253,-0.02446082935796798,-0.023902653468423893,-0.023357214690901212,-0.022824222375040976,-0.022303392502884965,-0.021794447537529835,-0.02129711627523478,-0.02081113370090395,-0.020336240846866725,-0.019872184654880533,-0.01941871784128255,-0.018975598765218503,-0.018542591299878522,-0.018119464706671223,-0.01770599351226898,-0.017301957388458945,-0.0169071410347358,-0.016521334063573687,-0.01614433088831602,-0.015775930613623614,-0.015415936928422719,-0.015064158001295912,-0.014720406378260014,-0.01438449888287663,-0.01405625651864215,-0.013735504373605122,-0.01342207152716012,-0.013115790958968502,-0.012816499459957584,-0.01252403754535072,-0.012238249369681924,-0.011958982643749793,-0.01168608855346651,-0.011419421680558647,-0.01115883992507748,-0.010904204429677527,-0.010655379505623053,-0.010412232560483044,-0.010174634027476063,-0.009942457296427419,-0.009715578646301858,-0.00949387717927582,-0.009277234756314059,-0.009065535934216358,-0.008858667904100823,-0.008656520431290936,-0.0084589857965743,-0.008265958738801813,-0.00807733639879671,-0.007893018264543568,-0.007712906117627993,-0.007536903980898541,-0.007364918067322966,-0.007196856730011514,-0.007032630413380644,-0.006872151605431122,-0.006715334791115142,-0.0065620964067675544,-0.006412354795576917,-0.006266030164072656,-0.006123044539605184,-0.005983321728796282,-0.005846787276937589,-0.00571336842831558,-0.00558299408744192,-0.005455594781168515,-0.005331102621667033,-0.005209451270253212,-0.005090575902036681,-0.004974413171377452,-0.004860901178130631,-0.004749979434661412,-0.004641588833612777,-0.0045356716164087025,-0.004432171342476085,-0.004331032859169001,-0.004232202272379275,-0.004135626917817706,-0.0040412553329506,-0.003949037229576702,-0.003858923467029903,-0.0037708660259934516,-0.0036848179829116765,-0.0036007334849856203,-0.0035185677257392627,-0.003438276921143307,-0.003359818286283781,-0.0032831500125630473,-0.0032082312454210773,-0.0031350220625651123,-0.0030634834526960843,-0.0029935772947204905,-0.0029252663374366447,-0.0028585141796844717,-0.002793285250948253,-0.0027295447924020073,-0.0026672588383874055,-0.0026063941983143473,-0.00254691843897454,-0.002488799867258667,-0.0024320075132679476,-0.002376511113811073,-0.0023222810962777243,-0.002269288562880081,-0.002217505275253932,-0.0021669036394111807,-0.002117456691035712,-0.00206913808111479,-0.0020219220618983534,-0.0019757834731786994,-0.0019306977288832496,-0.0018866408039732582,-0.001843589221641488,-0.001801520040802024,-0.0017604108438655525,-0.001720239724793599,-0.0016809852774253638,-0.0016426265840709304,-0.0016051432043647615,-0.0015685151643735477,-0.0015327229459526134,-0.0014977474763452,-0.0014635701180190797,-0.001430172658735088,-0.001397537301842291,-0.0013656466567946097,-0.0013344837298838383,-0.0013040319151841316,-0.0012742749857031334,-0.001245197084735032,-0.001216782717410923,-0.0011890167424419898,-0.0011618843640511002,-0.0011353711240885177,-0.0011094628943275218,-0.001084145868935835,-0.001059406557118851,-0.0010352317759307378,-0.0010116086432495808,-0.000988524570912828,-0.0009659672580093833,-0.0009439246843247663,-0.0009223851039358476,-0.0009013370389517438,-0.0008807692733975461,-0.0008606708472376159,-0.0008410310505352604,-0.0008218394177456806,-0.0008030857221391513,-0.0007847599703514606,-0.0007668523970587011,-0.0007493534597735757,-0.0007322538337604533,-0.0007155444070664575,-0.0006992162756659375,-0.0006832607387157406,-0.0006676692939187564,-0.0006524336329932622,-0.0006375456372456507,-0.0006229973732441847,-0.0006087810885914762,-0.0005948892077934331,-0.0005813143282224713,-0.0005680492161728429,-0.0005550868030059805,-0.0005424201813838025,-0.0005300426015879673,-0.0005179474679231213,-0.0005061283352022219,-0.000494578905312064,-0.0004832930238571752,-0.00047226467688029543,-0.00046148798765769386,-0.0004509572135676144,-0.0004406667430301786,-0.00043061109251711735,-0.00042078490362974026,-0.00041118294024358287,-0.0004018000857182091,-0.00039263134017068394,-0.0003836718178112645,-0.00037491674433988854,-0.00036636145440207163,-0.00035800138910285805,-0.0003498320935775036,-0.0003418492146175927,-0.00033404849835132444,-0.0003264257879767324,-0.0003189770215466322,-0.00031169822980411433,-0.0003045855340674284,-0.00029763514416313193,-0.00029084335640640476,-0.0002842065516274511,-0.0002777211932429355,-0.000271383825371428,-0.0002651910709918538,-0.00025913963014396573,-0.00025322627816987944,-0.0002474478639957353,-0.00024180130845257206,-0.00023628360263551753,-0.00023089180630041925,-0.0002256230462970635,-0.00022047451503814746,-0.00021544346900318823,-0.0002105272272765707,-0.00020572317011895573,-0.00020102873757128856,-0.00019644142809066266,-0.0001919587972173111,-0.0001875784562720161,-0.00018329807108324357,-0.00017911536074332303,-0.00017502809639301012,-0.00017103410003378413,-0.00016713124336724874,-0.00016331744666101667,-0.0001595906776404731,-0.0001559489504058283,-0.0001523903243738829,-0.00014891290324394086,-0.00014551483398731938,-0.00014219430585991677,-0.00013894954943731373,-0.00013577883567189277,-0.00013268047497147246,-0.00012965281629896688,-0.00012669424629259063,-0.00012380318840613967,-0.00012097810206889013,-0.00011821748186466722,-0.00011551985672964792,-0.00011288378916846884,-0.00011030787448822151,-0.00010779074004992735,-0.00010533104453709371,-0.00010292747724096078,-0.00010057875736205836,-9.828363332770031e-05,-9.604088212505369e-05,-9.384930864942721e-05,-9.170774506742931e-05,-8.96150501946605e-05,-8.757010888760517e-05,-8.557183144940002e-05,-8.361915304916317e-05,-8.171103315457203e-05,-7.984645497739079e-05,-7.802442493165045e-05,-7.624397210419138e-05,-7.450414773728918e-05,-7.280402472308576e-05,-7.114269710955731e-05,-6.951927961775606e-05,-6.793290717006702e-05,-6.638273442923074e-05,-6.486793534788508e-05,-6.338770272838488e-05,-6.19412477926676e-05,-6.052779976193356e-05,-5.9146605445917453e-05,-5.7796928841533134e-05,-5.6478050740675574e-05,-5.518926834697374e-05,-5.39298949012887e-05,-5.269925931575656e-05,-5.149670581618343e-05,-5.032159359259998e-05,-4.917329645779016e-05,-4.805120251361242e-05,-4.695471382493431e-05,-4.58832461010084e-05,-4.483622838411906e-05,-4.381310274533306e-05,-4.281332398719396e-05,-4.1836359353200236e-05,-4.0881688243912894e-05,-3.994880193954171e-05,-3.903720332886092e-05,-3.814640664431174e-05,-3.727593720314938e-05,-3.642533115449638e-05,-3.559413523216862e-05,-3.478190651314134e-05,-3.398821218152667e-05,-3.3212629297937484e-05,-3.245474457411332e-05,-3.171415415268996e-05,-3.099046339199427e-05,-3.0283286655749455e-05,-2.9592247107579574e-05,-2.8916976510203024e-05,-2.825711502920827e-05,-2.761231104130753e-05,-2.6982220946965385e-05,-2.6366508987303556e-05,-2.5764847065183745e-05,-2.517691457037277e-05,-2.4602398208697776e-05,-2.404099183509974e-05,-2.3492396290496578e-05,-2.2956319242369097e-05,-2.2432475028984204e-05,-2.1920584507173233e-05,-2.1420374903583833e-05,-2.0931579669325737e-05,-2.0453938337933903e-05,-1.9987196386572525e-05,-1.953110510040631e-05,-1.908542144006686e-05,-1.8649907912142982e-05,-1.8224332442626647e-05,-1.780846825324681e-05,-1.7402093740624848e-05,-1.700499235818794e-05,-1.6616952500776906e-05,-1.623776739188721e-05,-1.5867234973483178e-05,-1.5505157798326253e-05,-1.5151342924760514e-05,-1.48056018138991e-05,-1.446775022915648e-05,-1.4137608138073613e-05,-1.3814999616383238e-05,-1.3499752754264297e-05,-1.3191699564735716e-05,-1.2890675894140271e-05,-1.2596521334671389e-05,-1.2309079138896018e-05,-1.2028196136227775e-05,-1.1753722651306367e-05,-1.1485512424239392e-05,-1.1223422532664174e-05,-1.0967313315588179e-05,-1.0717048298967115e-05,-1.0472494122981476e-05,-1.0233520470972576e-05,-1e-05,1e-05,1.0233520470972576e-05,1.0472494122981476e-05,1.0717048298967115e-05,1.0967313315588179e-05,1.1223422532664174e-05,1.1485512424239392e-05,1.1753722651306367e-05,1.2028196136227775e-05,1.2309079138896018e-05,1.2596521334671389e-05,1.2890675894140271e-05,1.3191699564735716e-05,1.3499752754264297e-05,1.3814999616383238e-05,1.4137608138073613e-05,1.446775022915648e-05,1.48056018138991e-05,1.5151342924760514e-05,1.5505157798326253e-05,1.5867234973483178e-05,1.623776739188721e-05,1.6616952500776906e-05,1.700499235818794e-05,1.7402093740624848e-05,1.780846825324681e-05,1.8224332442626647e-05,1.8649907912142982e-05,1.908542144006686e-05,1.953110510040631e-05,1.9987196386572525e-05,2.0453938337933903e-05,2.0931579669325737e-05,2.1420374903583833e-05,2.1920584507173233e-05,2.2432475028984204e-05,2.2956319242369097e-05,2.3492396290496578e-05,2.404099183509974e-05,2.4602398208697776e-05,2.517691457037277e-05,2.5764847065183745e-05,2.6366508987303556e-05,2.6982220946965385e-05,2.761231104130753e-05,2.825711502920827e-05,2.8916976510203024e-05,2.9592247107579574e-05,3.0283286655749455e-05,3.099046339199427e-05,3.171415415268996e-05,3.245474457411332e-05,3.3212629297937484e-05,3.398821218152667e-05,3.478190651314134e-05,3.559413523216862e-05,3.642533115449638e-05,3.727593720314938e-05,3.814640664431174e-05,3.903720332886092e-05,3.994880193954171e-05,4.0881688243912894e-05,4.1836359353200236e-05,4.281332398719396e-05,4.381310274533306e-05,4.483622838411906e-05,4.58832461010084e-05,4.695471382493431e-05,4.805120251361242e-05,4.917329645779016e-05,5.032159359259998e-05,5.149670581618343e-05,5.269925931575656e-05,5.39298949012887e-05,5.518926834697374e-05,5.6478050740675574e-05,5.7796928841533134e-05,5.9146605445917453e-05,6.052779976193356e-05,6.19412477926676e-05,6.338770272838488e-05,6.486793534788508e-05,6.638273442923074e-05,6.793290717006702e-05,6.951927961775606e-05,7.114269710955731e-05,7.280402472308576e-05,7.450414773728918e-05,7.624397210419138e-05,7.802442493165045e-05,7.984645497739079e-05,8.171103315457203e-05,8.361915304916317e-05,8.557183144940002e-05,8.757010888760517e-05,8.96150501946605e-05,9.170774506742931e-05,9.384930864942721e-05,9.604088212505369e-05,9.828363332770031e-05,0.00010057875736205836,0.00010292747724096078,0.00010533104453709371,0.00010779074004992735,0.00011030787448822151,0.00011288378916846884,0.00011551985672964792,0.00011821748186466722,0.00012097810206889013,0.00012380318840613967,0.00012669424629259063,0.00012965281629896688,0.00013268047497147246,0.00013577883567189277,0.00013894954943731373,0.00014219430585991677,0.00014551483398731938,0.00014891290324394086,0.0001523903243738829,0.0001559489504058283,0.0001595906776404731,0.00016331744666101667,0.00016713124336724874,0.00017103410003378413,0.00017502809639301012,0.00017911536074332303,0.00018329807108324357,0.0001875784562720161,0.0001919587972173111,0.00019644142809066266,0.00020102873757128856,0.00020572317011895573,0.0002105272272765707,0.00021544346900318823,0.00022047451503814746,0.0002256230462970635,0.00023089180630041925,0.00023628360263551753,0.00024180130845257206,0.0002474478639957353,0.00025322627816987944,0.00025913963014396573,0.0002651910709918538,0.000271383825371428,0.0002777211932429355,0.0002842065516274511,0.00029084335640640476,0.00029763514416313193,0.0003045855340674284,0.00031169822980411433,0.0003189770215466322,0.0003264257879767324,0.00033404849835132444,0.0003418492146175927,0.0003498320935775036,0.00035800138910285805,0.00036636145440207163,0.00037491674433988854,0.0003836718178112645,0.00039263134017068394,0.0004018000857182091,0.00041118294024358287,0.00042078490362974026,0.00043061109251711735,0.0004406667430301786,0.0004509572135676144,0.00046148798765769386,0.00047226467688029543,0.0004832930238571752,0.000494578905312064,0.0005061283352022219,0.0005179474679231213,0.0005300426015879673,0.0005424201813838025,0.0005550868030059805,0.0005680492161728429,0.0005813143282224713,0.0005948892077934331,0.0006087810885914762,0.0006229973732441847,0.0006375456372456507,0.0006524336329932622,0.0006676692939187564,0.0006832607387157406,0.0006992162756659375,0.0007155444070664575,0.0007322538337604533,0.0007493534597735757,0.0007668523970587011,0.0007847599703514606,0.0008030857221391513,0.0008218394177456806,0.0008410310505352604,0.0008606708472376159,0.0008807692733975461,0.0009013370389517438,0.0009223851039358476,0.0009439246843247663,0.0009659672580093833,0.000988524570912828,0.0010116086432495808,0.0010352317759307378,0.001059406557118851,0.001084145868935835,0.0011094628943275218,0.0011353711240885177,0.0011618843640511002,0.0011890167424419898,0.001216782717410923,0.001245197084735032,0.0012742749857031334,0.0013040319151841316,0.0013344837298838383,0.0013656466567946097,0.001397537301842291,0.001430172658735088,0.0014635701180190797,0.0014977474763452,0.0015327229459526134,0.0015685151643735477,0.0016051432043647615,0.0016426265840709304,0.0016809852774253638,0.001720239724793599,0.0017604108438655525,0.001801520040802024,0.001843589221641488,0.0018866408039732582,0.0019306977288832496,0.0019757834731786994,0.0020219220618983534,0.00206913808111479,0.002117456691035712,0.0021669036394111807,0.002217505275253932,0.002269288562880081,0.0023222810962777243,0.002376511113811073,0.0024320075132679476,0.002488799867258667,0.00254691843897454,0.0026063941983143473,0.0026672588383874055,0.0027295447924020073,0.002793285250948253,0.0028585141796844717,0.0029252663374366447,0.0029935772947204905,0.0030634834526960843,0.0031350220625651123,0.0032082312454210773,0.0032831500125630473,0.003359818286283781,0.003438276921143307,0.0035185677257392627,0.0036007334849856203,0.0036848179829116765,0.0037708660259934516,0.003858923467029903,0.003949037229576702,0.0040412553329506,0.004135626917817706,0.004232202272379275,0.004331032859169001,0.004432171342476085,0.0045356716164087025,0.004641588833612777,0.004749979434661412,0.004860901178130631,0.004974413171377452,0.005090575902036681,0.005209451270253212,0.005331102621667033,0.005455594781168515,0.00558299408744192,0.00571336842831558,0.005846787276937589,0.005983321728796282,0.006123044539605184,0.006266030164072656,0.006412354795576917,0.0065620964067675544,0.006715334791115142,0.006872151605431122,0.007032630413380644,0.007196856730011514,0.007364918067322966,0.007536903980898541,0.007712906117627993,0.007893018264543568,0.00807733639879671,0.008265958738801813,0.0084589857965743,0.008656520431290936,0.008858667904100823,0.009065535934216358,0.009277234756314059,0.00949387717927582,0.009715578646301858,0.009942457296427419,0.010174634027476063,0.010412232560483044,0.010655379505623053,0.010904204429677527,0.01115883992507748,0.011419421680558647,0.01168608855346651,0.011958982643749793,0.012238249369681924,0.01252403754535072,0.012816499459957584,0.013115790958968502,0.01342207152716012,0.013735504373605122,0.01405625651864215,0.01438449888287663,0.014720406378260014,0.015064158001295912,0.015415936928422719,0.015775930613623614,0.01614433088831602,0.016521334063573687,0.0169071410347358,0.017301957388458945,0.01770599351226898,0.018119464706671223,0.018542591299878522,0.018975598765218503,0.01941871784128255,0.019872184654880533,0.020336240846866725,0.02081113370090395,0.02129711627523478,0.021794447537529835,0.022303392502884965,0.022824222375040976,0.023357214690901212,0.023902653468423893,0.02446082935796798,0.025032039797173253,0.02561658916945727,0.026214788966213532,0.026826957952797246,0.027453422338387143,0.02809451594981406,0.02875058040944877,0.02942196531724374,0.030109028437025925,0.030812135887140022,0.031531662335543616,0.032267991199458085,0.03302151484968176,0.03379263481967431,0.034581762019523773,0.03538931695490988,0.03621572995118075,0.03706144138266228,0.03792690190732246,0.03881257270691536,0.03971892573273302,0.040646443957096275,0.04159562163071843,0.042566964546078716,0.04356099030694608,0.044578228604197065,0.04561922149807459,0.0466845237070379,0.04777470290335773,0.04889034001561443,0.05003202953825999,0.05120037984840887,0.052396013530026445,0.05361956770568817,0.05487169437608599,0.05615306076746272,0.05746434968715974,0.05880625988746757,0.060179506437973276,0.06158482110660261,0.06302295274956024,0.06449466771037621,0.06600075022827089,0.06754200285605587,0.06911924688779365,0.07073332279644438,0.07238509068173248,0.07407543072847163,0.07580524367559262,0.07757545129612414,0.07938699688838223,0.08124084577862965,0.08313798583547334,0.08507942799627444,0.08706620680585117,0.08909938096776107,0.09118003390845682,0.09330927435461664,0.09548823692395657,0.09771808272983899,0.1,0.10001,0.2505149494949495,0.401019898989899,0.5515248484848485,0.702029797979798,0.8525347474747476,1.0030396969696969,1.1535446464646464,1.304049595959596,1.4545545454545454,1.605059494949495,1.7555644444444445,1.9060693939393938,2.0565743434343435,2.207079292929293,2.3575842424242426,2.508089191919192,2.6585941414141416,2.809099090909091,2.9596040404040407,3.11010898989899,3.2606139393939397,3.4111188888888893,3.561623838383839,3.712128787878788,3.8626337373737374,4.013138686868687,4.163643636363637,4.314148585858586,4.464653535353536,4.615158484848485,4.765663434343435,4.916168383838384,5.066673333333333,5.217178282828283,5.367683232323232,5.518188181818182,5.668693131313131,5.819198080808081,5.96970303030303,6.12020797979798,6.270712929292929,6.421217878787879,6.571722828282828,6.722227777777778,6.872732727272727,7.023237676767677,7.1737426262626265,7.324247575757576,7.4747525252525255,7.625257474747475,7.775762424242425,7.926267373737374,8.076772323232323,8.227277272727273,8.377782222222221,8.52828717171717,8.67879212121212,8.82929707070707,8.979802020202019,9.130306969696969,9.280811919191919,9.431316868686869,9.581821818181817,9.732326767676767,9.882831717171717,10.033336666666665,10.183841616161615,10.334346565656565,10.484851515151515,10.635356464646463,10.785861414141413,10.936366363636363,11.086871313131313,11.237376262626261,11.387881212121211,11.538386161616161,11.688891111111111,11.83939606060606,11.98990101010101,12.14040595959596,12.290910909090908,12.441415858585858,12.591920808080808,12.742425757575758,12.892930707070706,13.043435656565656,13.193940606060606,13.344445555555556,13.494950505050504,13.645455454545454,13.795960404040404,13.946465353535354,14.096970303030302,14.247475252525252,14.397980202020202,14.54848515151515,14.6989901010101,14.84949505050505,15.0
